experiment,run_id,cycle,scheme,scenario,operation,N,q,document_id,keywords,batch_update_ms,first_query_ms,migrated_updates,result_size,correct,seed
E8,0,29,Ren,first_after_update,insert,50000,3,8413535,11,0.0977,0.3441,3,2,1,20260711
E8,0,30,Ren,first_after_update,delete,50000,3,8413170,10,0.0868,0.0317,3,1,1,20260711
E8,0,30,Ren,first_after_update,insert,50000,3,8413170,10,0.0727,0.0335,3,2,1,20260711
E8,0,31,Ren,first_after_update,delete,50000,3,8412951,13,0.0949,0.0231,3,0,1,20260711
E8,0,31,Ren,first_after_update,insert,50000,3,8412951,13,0.1142,0.03,3,1,1,20260711
E8,0,32,Ren,first_after_update,delete,50000,3,8401680,17,0.1393,1.2068,3,5,1,20260711
E8,0,32,Ren,first_after_update,insert,50000,3,8401680,17,0.1222,1.1669,3,6,1,20260711
E8,0,33,Ren,first_after_update,delete,50000,3,8411937,17,0.1228,0.0449,3,0,1,20260711
E8,0,33,Ren,first_after_update,insert,50000,3,8411937,17,0.1343,0.0519,3,1,1,20260711
E8,0,34,Ren,first_after_update,delete,50000,3,8412641,11,0.137,0.0324,3,0,1,20260711
E8,0,34,Ren,first_after_update,insert,50000,3,8412641,11,0.0793,0.0344,3,1,1,20260711
E8,0,35,Ren,first_after_update,delete,50000,3,8408369,10,0.0743,7.0579,3,397,1,20260711
E8,0,35,Ren,first_after_update,insert,50000,3,8408369,10,0.0725,7.0455,3,398,1,20260711
E8,0,36,Ren,first_after_update,delete,50000,3,8401339,13,0.0932,0.0905,3,8,1,20260711
E8,0,36,Ren,first_after_update,insert,50000,3,8401339,13,0.0976,0.1854,3,9,1,20260711
E8,0,37,Ren,first_after_update,delete,50000,3,8413715,16,0.1197,0.0928,3,1,1,20260711
E8,0,37,Ren,first_after_update,insert,50000,3,8413715,16,0.1161,0.0966,3,2,1,20260711
E8,0,38,Ren,first_after_update,delete,50000,3,8410541,12,0.0875,0.0798,3,0,1,20260711
E8,0,38,Ren,first_after_update,insert,50000,3,8410541,12,0.0918,0.0863,3,1,1,20260711
E8,0,39,Ren,first_after_update,delete,50000,3,8403683,13,0.0973,0.1283,3,1,1,20260711
E8,0,39,Ren,first_after_update,insert,50000,3,8403683,13,0.0971,0.1339,3,2,1,20260711
E8,0,40,Ren,first_after_update,delete,50000,3,8406686,15,0.1113,0.9048,3,33,1,20260711
E8,0,40,Ren,first_after_update,insert,50000,3,8406686,15,0.126,0.9201,3,34,1,20260711
E8,0,41,Ren,first_after_update,delete,50000,3,8400837,16,0.131,0.4938,3,0,1,20260711
E8,0,41,Ren,first_after_update,insert,50000,3,8400837,16,0.1141,0.4914,3,1,1,20260711
E8,0,42,Ren,first_after_update,delete,50000,3,8401489,7,0.0516,0.2039,3,0,1,20260711
E8,0,42,Ren,first_after_update,insert,50000,3,8401489,7,0.067,0.213,3,1,1,20260711
E8,0,43,Ren,first_after_update,delete,50000,3,8410530,12,0.1018,2.5518,3,87,1,20260711
E8,0,43,Ren,first_after_update,insert,50000,3,8410530,12,0.0876,2.5707,3,88,1,20260711
E8,0,44,Ren,first_after_update,delete,50000,3,8403593,9,0.0681,0.6358,3,65,1,20260711
E8,0,44,Ren,first_after_update,insert,50000,3,8403593,9,0.0811,0.6514,3,66,1,20260711
E8,0,45,Ren,first_after_update,delete,50000,3,8413182,11,0.098,0.4984,3,1,1,20260711
E8,0,45,Ren,first_after_update,insert,50000,3,8413182,11,0.1023,0.5048,3,2,1,20260711
E8,0,46,Ren,first_after_update,delete,50000,3,8410298,10,0.0884,0.5691,3,37,1,20260711
E8,0,46,Ren,first_after_update,insert,50000,3,8410298,10,0.0896,0.3691,3,38,1,20260711
E8,0,47,Ren,first_after_update,delete,50000,3,8413680,13,0.1108,0.2028,3,1,1,20260711
E8,0,47,Ren,first_after_update,insert,50000,3,8413680,13,0.1045,0.2048,3,2,1,20260711
E8,0,48,Ren,first_after_update,delete,50000,3,8413191,16,0.2622,0.0474,3,0,1,20260711
E8,0,48,Ren,first_after_update,insert,50000,3,8413191,16,0.1317,0.0519,3,1,1,20260711
E8,0,49,Ren,first_after_update,delete,50000,3,8410522,22,0.1742,0.0401,3,0,1,20260711
E8,0,49,Ren,first_after_update,insert,50000,3,8410522,22,0.1608,0.0439,3,1,1,20260711
E8,0,50,Ren,first_after_update,delete,50000,3,8414203,20,0.1476,0.169,3,11,1,20260711
E8,0,50,Ren,first_after_update,insert,50000,3,8414203,20,0.1603,0.1768,3,12,1,20260711
E8,0,51,Ren,first_after_update,delete,50000,3,8410535,12,0.1009,0.0249,3,0,1,20260711
E8,0,51,Ren,first_after_update,insert,50000,3,8410535,12,0.1054,0.0302,3,1,1,20260711
E8,0,52,Ren,first_after_update,delete,50000,3,8401160,8,0.0728,0.0492,3,0,1,20260711
E8,0,52,Ren,first_after_update,insert,50000,3,8401160,8,0.0625,0.0511,3,1,1,20260711
E8,0,53,Ren,first_after_update,delete,50000,3,8400623,17,0.1283,0.1124,3,1,1,20260711
E8,0,53,Ren,first_after_update,insert,50000,3,8400623,17,0.1268,0.12,3,2,1,20260711
E8,0,54,Ren,first_after_update,delete,50000,3,8408370,7,0.059,1.4245,3,116,1,20260711
E8,0,54,Ren,first_after_update,insert,50000,3,8408370,7,0.0672,1.2918,3,117,1,20260711
E8,0,55,Ren,first_after_update,delete,50000,3,8411560,12,0.107,0.5484,3,4,1,20260711
E8,0,55,Ren,first_after_update,insert,50000,3,8411560,12,0.0905,0.5614,3,5,1,20260711
E8,0,56,Ren,first_after_update,delete,50000,3,8410647,13,0.0989,0.7207,3,1,1,20260711
E8,0,56,Ren,first_after_update,insert,50000,3,8410647,13,0.1106,0.7276,3,2,1,20260711
E8,0,57,Ren,first_after_update,delete,50000,3,8403289,12,0.1058,0.0392,3,1,1,20260711
E8,0,57,Ren,first_after_update,insert,50000,3,8403289,12,0.1033,0.044,3,2,1,20260711
E8,0,58,Ren,first_after_update,delete,50000,3,8413208,14,0.1232,0.0328,3,0,1,20260711
E8,0,58,Ren,first_after_update,insert,50000,3,8413208,14,0.1169,0.038,3,1,1,20260711
E8,0,59,Ren,first_after_update,delete,50000,3,8412255,8,0.0759,0.3222,3,6,1,20260711
E8,0,59,Ren,first_after_update,insert,50000,3,8412255,8,0.0587,0.3044,3,7,1,20260711
E8,0,60,Ren,first_after_update,delete,50000,3,8408997,17,0.1201,2.0042,3,269,1,20260711
E8,0,60,Ren,first_after_update,insert,50000,3,8408997,17,0.1415,1.9803,3,270,1,20260711
E8,0,61,Ren,first_after_update,delete,50000,3,8501919,11,0.0969,0.3283,3,3,1,20260711
E8,0,61,Ren,first_after_update,insert,50000,3,8501919,11,0.0837,0.4862,3,4,1,20260711
E8,0,62,Ren,first_after_update,delete,50000,3,8412832,11,0.0853,0.0721,3,1,1,20260711
E8,0,62,Ren,first_after_update,insert,50000,3,8412832,11,0.0843,0.0766,3,2,1,20260711
E8,0,63,Ren,first_after_update,delete,50000,3,8421105,9,0.0713,3.1489,3,62,1,20260711
E8,0,63,Ren,first_after_update,insert,50000,3,8421105,9,0.0693,3.0565,3,63,1,20260711
E8,0,64,Ren,first_after_update,delete,50000,3,8419429,11,0.0829,0.0536,3,1,1,20260711
E8,0,64,Ren,first_after_update,insert,50000,3,8419429,11,0.084,0.0582,3,2,1,20260711
E8,0,65,Ren,first_after_update,delete,50000,3,8317279,9,0.0683,2.005,3,364,1,20260711
E8,0,65,Ren,first_after_update,insert,50000,3,8317279,9,0.0696,1.818,3,365,1,20260711
E8,0,66,Ren,first_after_update,delete,50000,3,8409004,20,0.1426,0.1944,3,1,1,20260711
E8,0,66,Ren,first_after_update,insert,50000,3,8409004,20,0.1589,0.2032,3,2,1,20260711
E8,0,67,Ren,first_after_update,delete,50000,3,8420000,11,0.0967,0.1908,3,0,1,20260711
E8,0,67,Ren,first_after_update,insert,50000,3,8420000,11,0.0814,0.1893,3,1,1,20260711
E8,0,68,Ren,first_after_update,delete,50000,3,8410852,10,0.0738,0.3242,3,1,1,20260711
E8,0,68,Ren,first_after_update,insert,50000,3,8410852,10,0.0873,0.335,3,2,1,20260711
E8,0,69,Ren,first_after_update,delete,50000,3,8501237,11,0.0963,0.8377,3,3,1,20260711
E8,0,69,Ren,first_after_update,insert,50000,3,8501237,11,0.0841,0.832,3,4,1,20260711
E8,0,70,Ren,first_after_update,delete,50000,3,8414913,11,0.0852,0.0371,3,0,1,20260711
E8,0,70,Ren,first_after_update,insert,50000,3,8414913,11,0.0805,0.0408,3,1,1,20260711
E8,0,71,Ren,first_after_update,delete,50000,3,8407054,10,0.073,0.0407,3,0,1,20260711
E8,0,71,Ren,first_after_update,insert,50000,3,8407054,10,0.095,0.0482,3,1,1,20260711
E8,0,72,Ren,first_after_update,delete,50000,3,8411637,13,0.1106,0.2895,3,1,1,20260711
E8,0,72,Ren,first_after_update,insert,50000,3,8411637,13,0.1165,0.3549,3,2,1,20260711
E8,0,73,Ren,first_after_update,delete,50000,3,8410525,13,0.1365,0.0421,3,0,1,20260711
E8,0,73,Ren,first_after_update,insert,50000,3,8410525,13,0.1201,0.0472,3,1,1,20260711
E8,0,74,Ren,first_after_update,delete,50000,3,8403780,10,0.0903,0.8348,3,46,1,20260711
E8,0,74,Ren,first_after_update,insert,50000,3,8403780,10,0.0789,0.8301,3,47,1,20260711
E8,0,75,Ren,first_after_update,delete,50000,3,8407069,10,0.0762,0.3588,3,13,1,20260711
E8,0,75,Ren,first_after_update,insert,50000,3,8407069,10,0.0911,0.3698,3,14,1,20260711
E8,0,76,Ren,first_after_update,delete,50000,3,8418406,15,0.1225,0.0295,3,0,1,20260711
E8,0,76,Ren,first_after_update,insert,50000,3,8418406,15,0.1057,0.0315,3,1,1,20260711
E8,0,77,Ren,first_after_update,delete,50000,3,8421121,9,0.0683,0.0228,3,0,1,20260711
E8,0,77,Ren,first_after_update,insert,50000,3,8421121,9,0.0667,0.0269,3,1,1,20260711
E8,0,78,Ren,first_after_update,delete,50000,3,8419919,13,0.0948,0.0607,3,0,1,20260711
E8,0,78,Ren,first_after_update,insert,50000,3,8419919,13,0.1136,0.0706,3,1,1,20260711
E8,0,79,Ren,first_after_update,delete,50000,3,8406575,16,0.1333,0.0272,3,0,1,20260711
E8,0,79,Ren,first_after_update,insert,50000,3,8406575,16,0.1177,0.0296,3,1,1,20260711
E8,0,80,Ren,first_after_update,delete,50000,3,8407248,10,0.0781,0.1211,3,1,1,20260711
E8,0,80,Ren,first_after_update,insert,50000,3,8407248,10,0.0761,0.1271,3,2,1,20260711
E8,0,81,Ren,first_after_update,delete,50000,3,8408540,11,0.0837,0.1709,3,8,1,20260711
E8,0,81,Ren,first_after_update,insert,50000,3,8408540,11,0.0802,0.1614,3,9,1,20260711
E8,0,82,Ren,first_after_update,delete,50000,3,8407330,12,0.0884,1.2879,3,23,1,20260711
E8,0,82,Ren,first_after_update,insert,50000,3,8407330,12,0.1104,1.304,3,24,1,20260711
E8,0,83,Ren,first_after_update,delete,50000,3,8410017,10,0.0912,1.2152,3,184,1,20260711
E8,0,83,Ren,first_after_update,insert,50000,3,8410017,10,0.0915,1.03,3,185,1,20260711
E8,0,84,Ren,first_after_update,delete,50000,3,8414471,11,0.0976,0.0313,3,0,1,20260711
E8,0,84,Ren,first_after_update,insert,50000,3,8414471,11,0.0851,0.0359,3,1,1,20260711
E8,0,85,Ren,first_after_update,delete,50000,3,8416431,15,0.1115,0.0363,3,0,1,20260711
E8,0,85,Ren,first_after_update,insert,50000,3,8416431,15,0.191,0.0453,3,1,1,20260711
E8,0,86,Ren,first_after_update,delete,50000,3,8414281,13,0.11,0.2741,3,0,1,20260711
E8,0,86,Ren,first_after_update,insert,50000,3,8414281,13,0.0978,0.2773,3,1,1,20260711
E8,0,87,Ren,first_after_update,delete,50000,3,8408294,13,0.0996,0.0236,3,0,1,20260711
E8,0,87,Ren,first_after_update,insert,50000,3,8408294,13,0.1099,0.0303,3,1,1,20260711
E8,0,88,Ren,first_after_update,delete,50000,3,8410838,10,0.0936,0.7848,3,1,1,20260711
E8,0,88,Ren,first_after_update,insert,50000,3,8410838,10,0.0776,0.8609,3,2,1,20260711
E8,0,89,Ren,first_after_update,delete,50000,3,8410882,10,0.079,0.6408,3,34,1,20260711
E8,0,89,Ren,first_after_update,insert,50000,3,8410882,10,0.0763,1.5953,3,35,1,20260711
E8,0,90,Ren,first_after_update,delete,50000,3,8420631,12,0.0912,0.0501,3,2,1,20260711
E8,0,90,Ren,first_after_update,insert,50000,3,8420631,12,0.0844,0.0517,3,3,1,20260711
E8,0,91,Ren,first_after_update,delete,50000,3,8501685,14,0.0978,0.0241,3,0,1,20260711
E8,0,91,Ren,first_after_update,insert,50000,3,8501685,14,0.1007,0.0294,3,1,1,20260711
E8,0,92,Ren,first_after_update,delete,50000,3,8418206,16,0.1173,0.815,3,30,1,20260711
E8,0,92,Ren,first_after_update,insert,50000,3,8418206,16,0.1212,0.8123,3,31,1,20260711
E8,0,93,Ren,first_after_update,delete,50000,3,8412985,9,0.0706,0.6002,3,0,1,20260711
E8,0,93,Ren,first_after_update,insert,50000,3,8412985,9,0.0818,0.4066,3,1,1,20260711
E8,0,94,Ren,first_after_update,delete,50000,3,8415488,8,0.1165,1.1164,3,44,1,20260711
E8,0,94,Ren,first_after_update,insert,50000,3,8415488,8,0.0792,1.1317,3,45,1,20260711
E8,0,95,Ren,first_after_update,delete,50000,3,8505051,13,0.1105,0.0254,3,0,1,20260711
E8,0,95,Ren,first_after_update,insert,50000,3,8505051,13,0.1042,0.0289,3,1,1,20260711
E8,0,96,Ren,first_after_update,delete,50000,3,8412299,13,0.0959,0.5466,3,1,1,20260711
E8,0,96,Ren,first_after_update,insert,50000,3,8412299,13,0.0946,0.546,3,2,1,20260711
E8,0,97,Ren,first_after_update,delete,50000,3,8420664,14,0.1015,1.2186,3,9,1,20260711
E8,0,97,Ren,first_after_update,insert,50000,3,8420664,14,0.1179,1.2314,3,10,1,20260711
E8,0,98,Ren,first_after_update,delete,50000,3,8415080,9,0.0837,0.2455,3,3,1,20260711
E8,0,98,Ren,first_after_update,insert,50000,3,8415080,9,0.0821,0.2502,3,4,1,20260711
E8,0,99,Ren,first_after_update,delete,50000,3,8411912,14,0.1143,0.8281,3,24,1,20260711
E8,0,99,Ren,first_after_update,insert,50000,3,8411912,14,0.3011,0.8225,3,25,1,20260711
E8,0,0,SliceBF,first_after_update,delete,100000,3,8315117,15,0.4225,1.1065,12,0,1,20260711
E8,0,0,SliceBF,first_after_update,insert,100000,3,8315117,15,0.6749,0.8099,24,1,1,20260711
E8,0,1,SliceBF,first_after_update,delete,100000,3,8352414,17,0.6605,0.7899,12,3,1,20260711
E8,0,1,SliceBF,first_after_update,insert,100000,3,8352414,17,0.8035,0.7933,24,4,1,20260711
E8,0,2,SliceBF,first_after_update,delete,100000,3,8351208,14,0.4803,0.9749,20,0,1,20260711
E8,0,2,SliceBF,first_after_update,insert,100000,3,8351208,14,0.606,0.8423,32,1,1,20260711
E8,0,3,SliceBF,first_after_update,delete,100000,3,8414166,13,0.3018,0.7214,20,0,1,20260711
E8,0,3,SliceBF,first_after_update,insert,100000,3,8414166,13,0.5612,0.7681,32,1,1,20260711
E8,0,4,SliceBF,first_after_update,delete,100000,3,8405707,17,1.0315,0.7987,28,1,1,20260711
E8,0,4,SliceBF,first_after_update,insert,100000,3,8405707,17,0.7964,0.8223,40,2,1,20260711
E8,0,5,SliceBF,first_after_update,delete,100000,3,8406497,16,0.3193,0.787,12,16,1,20260711
E8,0,5,SliceBF,first_after_update,insert,100000,3,8406497,16,0.611,1.8286,24,17,1,20260711
E8,0,6,SliceBF,first_after_update,delete,100000,3,8407285,9,0.2967,1.5674,36,161,1,20260711
E8,0,6,SliceBF,first_after_update,insert,100000,3,8407285,9,0.5225,1.5628,48,162,1,20260711
E8,0,7,SliceBF,first_after_update,delete,100000,3,8410387,12,0.2809,1.8716,68,73,1,20260711
E8,0,7,SliceBF,first_after_update,insert,100000,3,8410387,12,0.546,1.3302,80,74,1,20260711
E8,0,8,SliceBF,first_after_update,delete,100000,3,8403866,15,0.318,6.0931,76,805,1,20260711
E8,0,8,SliceBF,first_after_update,insert,100000,3,8403866,15,0.6937,4.7678,88,806,1,20260711
E8,0,9,SliceBF,first_after_update,delete,100000,3,8412332,9,0.2752,1.6955,92,68,1,20260711
E8,0,9,SliceBF,first_after_update,insert,100000,3,8412332,9,0.5202,1.4186,104,69,1,20260711
E8,0,10,SliceBF,first_after_update,delete,100000,3,8421249,19,0.7198,0.7565,12,2,1,20260711
E8,0,10,SliceBF,first_after_update,insert,100000,3,8421249,19,0.8111,1.0528,24,3,1,20260711
E8,0,11,SliceBF,first_after_update,delete,100000,3,8408240,9,0.2634,0.8147,36,9,1,20260711
E8,0,11,SliceBF,first_after_update,insert,100000,3,8408240,9,0.4957,0.848,48,10,1,20260711
E8,0,12,SliceBF,first_after_update,delete,100000,3,8406277,10,0.264,1.1095,84,10,1,20260711
E8,0,12,SliceBF,first_after_update,insert,100000,3,8406277,10,0.519,1.4736,96,11,1,20260711
E8,0,13,SliceBF,first_after_update,delete,100000,3,8412427,13,0.3772,0.6778,22,1,1,20260711
E8,0,13,SliceBF,first_after_update,insert,100000,3,8412427,13,0.5596,0.7327,34,2,1,20260711
E8,0,14,SliceBF,first_after_update,delete,100000,3,8409682,10,0.2639,1.0634,30,76,1,20260711
E8,0,14,SliceBF,first_after_update,insert,100000,3,8409682,10,0.5275,1.427,42,77,1,20260711
E8,0,15,SliceBF,first_after_update,delete,100000,3,8410902,12,0.2856,10.7191,52,1974,1,20260711
E8,0,15,SliceBF,first_after_update,insert,100000,3,8410902,12,0.6066,10.0988,64,1975,1,20260711
E8,0,16,SliceBF,first_after_update,delete,100000,3,8413858,14,0.3257,0.8937,60,0,1,20260711
E8,0,16,SliceBF,first_after_update,insert,100000,3,8413858,14,0.5989,0.8919,72,1,1,20260711
E8,0,17,SliceBF,first_after_update,delete,100000,3,8401172,8,0.1605,1.519,156,58,1,20260711
E8,0,17,SliceBF,first_after_update,insert,100000,3,8401172,8,0.4337,2.0063,168,59,1,20260711
E8,0,18,SliceBF,first_after_update,delete,100000,3,8401883,13,0.2986,0.8579,60,0,1,20260711
E8,0,18,SliceBF,first_after_update,insert,100000,3,8401883,13,0.5662,0.8948,72,1,1,20260711
E8,0,19,SliceBF,first_after_update,delete,100000,3,8421256,10,0.2672,1.9904,168,25,1,20260711
E8,0,19,SliceBF,first_after_update,insert,100000,3,8421256,10,0.5559,1.5509,180,26,1,20260711
E8,0,20,SliceBF,first_after_update,delete,100000,3,8403467,14,0.3094,0.9772,68,0,1,20260711
E8,0,20,SliceBF,first_after_update,insert,100000,3,8403467,14,0.62,1.3,80,1,1,20260711
E8,0,21,SliceBF,first_after_update,delete,100000,3,8418701,15,0.324,0.7216,18,0,1,20260711
E8,0,21,SliceBF,first_after_update,insert,100000,3,8418701,15,0.6165,0.7414,30,1,1,20260711
E8,0,22,SliceBF,first_after_update,delete,100000,3,8410524,12,0.2897,0.9051,68,0,1,20260711
E8,0,22,SliceBF,first_after_update,insert,100000,3,8410524,12,0.5645,1.2612,80,1,1,20260711
E8,0,23,SliceBF,first_after_update,delete,100000,3,8405120,17,0.6359,0.6481,16,0,1,20260711
E8,0,23,SliceBF,first_after_update,insert,100000,3,8405120,17,0.801,0.8087,28,1,1,20260711
E8,0,24,SliceBF,first_after_update,delete,100000,3,8411896,9,0.2625,2.1278,224,29,1,20260711
E8,0,24,SliceBF,first_after_update,insert,100000,3,8411896,9,0.5132,1.7152,236,30,1,20260711
E8,0,25,SliceBF,first_after_update,delete,100000,3,8407185,9,0.4166,1.579,204,9,1,20260711
E8,0,25,SliceBF,first_after_update,insert,100000,3,8407185,9,0.6638,1.7161,216,10,1,20260711
E8,0,26,SliceBF,first_after_update,delete,100000,3,8411894,8,0.1657,1.751,268,22,1,20260711
E8,0,26,SliceBF,first_after_update,insert,100000,3,8411894,8,0.413,2.0651,280,23,1,20260711
E8,0,27,SliceBF,first_after_update,delete,100000,3,8412647,9,0.2666,2.7915,300,215,1,20260711
E8,0,27,SliceBF,first_after_update,insert,100000,3,8412647,9,0.5067,3.0063,312,216,1,20260711
E8,0,28,SliceBF,first_after_update,delete,100000,3,8402064,12,0.3256,0.8916,72,1,1,20260711
E8,0,28,SliceBF,first_after_update,insert,100000,3,8402064,12,0.5528,0.9466,84,2,1,20260711
E8,0,29,SliceBF,first_after_update,delete,100000,3,8413535,11,0.4452,1.5063,132,1,1,20260711
E8,0,29,SliceBF,first_after_update,insert,100000,3,8413535,11,0.5446,1.2,144,2,1,20260711
E8,0,30,SliceBF,first_after_update,delete,100000,3,8413170,10,0.2608,0.9747,118,1,1,20260711
E8,0,30,SliceBF,first_after_update,insert,100000,3,8413170,10,0.5137,1.1402,130,2,1,20260711
E8,0,31,SliceBF,first_after_update,delete,100000,3,8412951,13,0.5013,0.7767,14,0,1,20260711
E8,0,31,SliceBF,first_after_update,insert,100000,3,8412951,13,0.563,0.7303,26,1,1,20260711
E8,0,32,SliceBF,first_after_update,delete,100000,3,8401680,17,0.5932,1.2835,172,6,1,20260711
E8,0,32,SliceBF,first_after_update,insert,100000,3,8401680,17,0.7803,1.5802,184,7,1,20260711
E8,0,33,SliceBF,first_after_update,delete,100000,3,8411937,17,0.5895,0.704,16,0,1,20260711
E8,0,33,SliceBF,first_after_update,insert,100000,3,8411937,17,0.7791,0.7571,28,1,1,20260711
E8,0,34,SliceBF,first_after_update,delete,100000,3,8412641,11,0.2722,1.3142,148,0,1,20260711
E8,0,34,SliceBF,first_after_update,insert,100000,3,8412641,11,0.6808,1.1608,160,1,1,20260711
E8,0,35,SliceBF,first_after_update,delete,100000,3,8408369,10,0.2646,4.9816,376,603,1,20260711
E8,0,35,SliceBF,first_after_update,insert,100000,3,8408369,10,0.553,4.956,388,604,1,20260711
E8,0,36,SliceBF,first_after_update,delete,100000,3,8401339,13,0.3185,1.9826,344,11,1,20260711
E8,0,36,SliceBF,first_after_update,insert,100000,3,8401339,13,0.5895,2.3806,356,12,1,20260711
E8,0,37,SliceBF,first_after_update,delete,100000,3,8413715,16,0.322,1.1947,166,2,1,20260711
E8,0,37,SliceBF,first_after_update,insert,100000,3,8413715,16,0.6139,1.3641,178,3,1,20260711
E8,0,38,SliceBF,first_after_update,delete,100000,3,8410541,12,0.3382,1.4439,102,0,1,20260711
E8,0,38,SliceBF,first_after_update,insert,100000,3,8410541,12,0.5503,1.1028,114,1,1,20260711
E8,0,39,SliceBF,first_after_update,delete,100000,3,8403683,13,0.2913,1.0795,124,1,1,20260711
E8,0,39,SliceBF,first_after_update,insert,100000,3,8403683,13,0.5691,1.3855,136,2,1,20260711
E8,0,40,SliceBF,first_after_update,delete,100000,3,8406686,15,0.3171,0.9823,36,45,1,20260711
E8,0,40,SliceBF,first_after_update,insert,100000,3,8406686,15,0.5813,1.067,48,46,1,20260711
E8,0,41,SliceBF,first_after_update,delete,100000,3,8400837,16,0.3231,1.044,118,2,1,20260711
E8,0,41,SliceBF,first_after_update,insert,100000,3,8400837,16,0.8575,1.1258,130,3,1,20260711
E8,0,42,SliceBF,first_after_update,delete,100000,3,8401489,7,0.1516,1.2121,190,0,1,20260711
E8,0,42,SliceBF,first_after_update,insert,100000,3,8401489,7,0.3798,1.4584,202,1,1,20260711
E8,0,43,SliceBF,first_after_update,delete,100000,3,8410530,12,0.2906,3.6519,458,188,1,20260711
E8,0,43,SliceBF,first_after_update,insert,100000,3,8410530,12,0.5716,3.7891,470,189,1,20260711
E8,0,44,SliceBF,first_after_update,delete,100000,3,8403593,9,0.2728,2.6778,458,92,1,20260711
E8,0,44,SliceBF,first_after_update,insert,100000,3,8403593,9,0.6862,3.0006,470,93,1,20260711
E8,0,45,SliceBF,first_after_update,delete,100000,3,8413182,11,0.3105,1.3059,160,7,1,20260711
E8,0,45,SliceBF,first_after_update,insert,100000,3,8413182,11,0.5505,1.5833,172,8,1,20260711
E8,0,46,SliceBF,first_after_update,delete,100000,3,8410298,10,0.2752,1.2163,84,61,1,20260711
E8,0,46,SliceBF,first_after_update,insert,100000,3,8410298,10,0.5567,1.2168,96,62,1,20260711
E8,0,47,SliceBF,first_after_update,delete,100000,3,8413680,13,0.2998,0.8516,22,1,1,20260711
E8,0,47,SliceBF,first_after_update,insert,100000,3,8413680,13,0.7675,0.7321,34,2,1,20260711
E8,0,48,SliceBF,first_after_update,delete,100000,3,8413191,16,0.3221,0.6865,32,0,1,20260711
